country,state,city,station,last_update,latitude,longitude,pollutant_id,min_value,max_value,avg_value
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB",09-03-2025 20:00:00,28.569230,77.393848,PM10,68,228,149
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",09-03-2025 20:00:00,25.425602,81.917152,PM2.5,3,47,27
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",09-03-2025 20:00:00,28.38910936,79.42963708,PM10,24,84,51
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB",09-03-2025 20:00:00,27.1594,78.3953,NH3,2,2,2
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB",09-03-2025 20:00:00,27.1594,78.3953,SO2,27,53,35
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",09-03-2025 20:00:00,27.5714090,77.6557570,SO2,25,26,26
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB",09-03-2025 20:00:00,30.269444,78.044167,PM10,46,103,72
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB",09-03-2025 20:00:00,30.269444,78.044167,CO,1,7,1
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",09-03-2025 20:00:00,29.2124114,78.9611753,CO,14,76,33
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",09-03-2025 20:00:00,29.2124114,78.9611753,OZONE,NA,NA,NA
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB",09-03-2025 20:00:00,30.075911,78.2859547,PM10,58,96,78
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB",09-03-2025 20:00:00,30.075911,78.2859547,NO2,12,21,14
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",09-03-2025 20:00:00,23.685297,86.945968,NH3,4,13,6
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",09-03-2025 20:00:00,23.685297,86.945968,SO2,14,66,33
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB",09-03-2025 20:00:00,23.6181830,87.1057180,OZONE,8,95,79
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",09-03-2025 20:00:00,23.616515,87.119133,NH3,2,3,3
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",09-03-2025 20:00:00,23.567923,87.306843,PM2.5,57,200,105
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",09-03-2025 20:00:00,23.567923,87.306843,NO2,4,42,14
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB",09-03-2025 20:00:00,23.5087640,87.3544400,PM10,87,282,133
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB",09-03-2025 20:00:00,23.5087640,87.3544400,NO2,18,55,25
India,West_Bengal,Durgapur,"Sidhu Kanhu Indoor Stadium, Durgapur - WBPCB",09-03-2025 20:00:00,23.5404352,87.2892225,SO2,17,39,25
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",09-03-2025 20:00:00,22.06047,88.109737,PM2.5,39,96,58
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",09-03-2025 20:00:00,22.06047,88.109737,NO2,11,29,16
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB",09-03-2025 20:00:00,22.629801,88.352017,NO2,41,53,47
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB",09-03-2025 20:00:00,22.629801,88.352017,NH3,1,3,2
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB",09-03-2025 20:00:00,22.611968,88.347422,SO2,8,11,9
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",09-03-2025 20:00:00,22.5687319,88.2797276,NH3,5,15,8
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",09-03-2025 20:00:00,22.5687319,88.2797276,OZONE,10,64,51
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",09-03-2025 20:00:00,22.5367507,88.3638022,PM2.5,51,97,75
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",09-03-2025 20:00:00,22.5367507,88.3638022,NH3,8,9,8
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",09-03-2025 20:00:00,22.58157048,88.41002457,PM10,52,80,64
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",09-03-2025 20:00:00,22.58157048,88.41002457,NH3,3,10,8
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB",09-03-2025 20:00:00,22.556640,88.342674,PM10,73,106,88
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB",09-03-2025 20:00:00,22.556640,88.342674,SO2,3,17,6
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB",09-03-2025 20:00:00,22.556640,88.342674,OZONE,23,75,61
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",09-03-2025 20:00:00,22.51106,88.35142,NO2,27,92,46
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",09-03-2025 20:00:00,22.5448082,88.3403691,PM10,73,111,96
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",09-03-2025 20:00:00,26.071318,91.87488,PM10,52,339,173
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",09-03-2025 20:00:00,26.071318,91.87488,NO2,17,65,28
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",09-03-2025 20:00:00,26.071318,91.87488,SO2,30,34,31
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",09-03-2025 20:00:00,26.071318,91.87488,OZONE,21,63,50
India,Assam,Guwahati,"IITG, Guwahati - PCBA",09-03-2025 20:00:00,26.2028636,91.70046436,CO,7,29,8
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",09-03-2025 20:00:00,26.10887,91.589544,PM10,96,330,165
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",09-03-2025 20:00:00,26.10887,91.589544,CO,8,43,12
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",09-03-2025 20:00:00,26.10887,91.589544,OZONE,15,16,16
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",09-03-2025 20:00:00,26.187500,91.744194,NO2,1,15,4
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",09-03-2025 20:00:00,26.187500,91.744194,SO2,16,37,27
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",09-03-2025 20:00:00,26.187500,91.744194,CO,19,87,29
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",09-03-2025 20:00:00,26.146529,87.454184,CO,28,77,40
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",09-03-2025 20:00:00,26.146529,87.454184,OZONE,9,11,10
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",09-03-2025 20:00:00,25.5626095,84.663264,PM10,46,192,121
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",09-03-2025 20:00:00,25.5626095,84.663264,NO2,4,9,7
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",09-03-2025 20:00:00,25.5626095,84.663264,CO,12,28,19
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",09-03-2025 20:00:00,25.5626095,84.663264,OZONE,2,170,74
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",09-03-2025 20:00:00,25.42742023,86.13886079,PM10,59,403,168
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",09-03-2025 20:00:00,25.42742023,86.13886079,SO2,1,11,2
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",09-03-2025 20:00:00,25.42742023,86.13886079,CO,32,70,49
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",09-03-2025 20:00:00,26.80365,84.51954,SO2,9,20,13
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",09-03-2025 20:00:00,13.204880,79.097889,NO2,12,19,16
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",09-03-2025 20:00:00,14.465052,78.824187,PM10,NA,NA,NA
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",09-03-2025 20:00:00,16.9872867,81.7363176,PM10,62,101,77
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB (Formerly known as Tirumala, Tirupati - APPCB)",09-03-2025 20:00:00,13.67,79.35,PM10,69,106,86
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB (Formerly known as Tirumala, Tirupati - APPCB)",09-03-2025 20:00:00,13.67,79.35,SO2,2,14,8
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",09-03-2025 20:00:00,16.536107,80.594233,PM2.5,49,65,56
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",09-03-2025 20:00:00,25.265194,87.012947,PM10,87,199,144
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",09-03-2025 20:00:00,25.265194,87.012947,CO,25,46,33
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",09-03-2025 20:00:00,25.204762,85.514960,PM10,NA,NA,NA
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",09-03-2025 20:00:00,25.204762,85.514960,NH3,NA,NA,NA
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",09-03-2025 20:00:00,25.567520,83.966379,CO,18,114,58
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",09-03-2025 20:00:00,24.7955,84.9994,PM2.5,23,312,120
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",09-03-2025 20:00:00,24.7955,84.9994,NO2,NA,NA,NA
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",09-03-2025 20:00:00,24.7955,84.9994,CO,8,109,29
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",09-03-2025 20:00:00,27.308328,84.531742,NO2,2,4,3
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",09-03-2025 20:00:00,27.308328,84.531742,SO2,NA,NA,NA
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",09-03-2025 20:00:00,26.63086,84.90051,OZONE,11,14,13
India,Bihar,Munger,"Town Hall, Munger - BSPCB",09-03-2025 20:00:00,25.376776,86.471523,NH3,6,8,6
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",09-03-2025 20:00:00,26.11442,85.39813,PM10,114,216,165
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",09-03-2025 20:00:00,26.1403345,85.3650192,PM2.5,38,354,198
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",09-03-2025 20:00:00,16.486692,80.699436,PM2.5,61,87,73
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",09-03-2025 20:00:00,16.486692,80.699436,CO,15,24,18
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",09-03-2025 20:00:00,16.509717,80.612222,PM2.5,77,93,84
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",09-03-2025 20:00:00,16.554731,80.649110,PM10,45,53,50
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",09-03-2025 20:00:00,16.554731,80.649110,CO,13,39,17
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",09-03-2025 20:00:00,17.72,83.3,PM10,62,115,85
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",09-03-2025 20:00:00,25.697189,85.245900,PM2.5,86,390,292
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",09-03-2025 20:00:00,25.697189,85.245900,PM10,71,413,203
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",09-03-2025 20:00:00,25.697189,85.245900,NH3,7,12,9
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",09-03-2025 20:00:00,25.697189,85.245900,SO2,4,7,6
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",09-03-2025 20:00:00,25.560083,87.553265,PM2.5,52,153,86
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",09-03-2025 20:00:00,25.560083,87.553265,PM10,40,97,65
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",09-03-2025 20:00:00,25.560083,87.553265,NH3,1,1,1
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",09-03-2025 20:00:00,25.560083,87.553265,OZONE,22,47,41
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",09-03-2025 20:00:00,26.349082,92.68449,CO,36,88,47
India,Assam,Silchar,"Tarapur, Silchar - PCBA",09-03-2025 20:00:00,24.82827,92.79525,NH3,1,1,1
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",09-03-2025 20:00:00,26.987634,94.636574,NH3,3,6,4
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",09-03-2025 20:00:00,26.987634,94.636574,OZONE,2,10,6
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",09-03-2025 20:00:00,16.5150833,80.5181667,CO,9,45,25
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",09-03-2025 20:00:00,14.675886,77.593027,CO,6,22,6
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",09-03-2025 20:00:00,13.204880,79.097889,PM2.5,63,157,90
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",09-03-2025 20:00:00,26.1209,85.3647,CO,12,37,24
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",09-03-2025 20:00:00,25.592539,85.227158,NH3,5,6,5
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",09-03-2025 20:00:00,25.592539,85.227158,OZONE,8,21,19
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",09-03-2025 20:00:00,30.735567,76.775714,PM2.5,25,173,77
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",09-03-2025 20:00:00,30.735567,76.775714,NH3,3,14,10
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",09-03-2025 20:00:00,30.751462,76.762879,PM10,89,130,109
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",09-03-2025 20:00:00,30.751462,76.762879,NH3,22,32,28
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",09-03-2025 20:00:00,30.719859,76.738637,PM2.5,NA,NA,NA
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",09-03-2025 20:00:00,30.719859,76.738637,NO2,NA,NA,NA
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",09-03-2025 20:00:00,30.719859,76.738637,OZONE,4,121,44
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",09-03-2025 20:00:00,21.194815,81.314770,PM2.5,38,98,58
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",09-03-2025 20:00:00,21.194815,81.314770,SO2,10,87,26
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",09-03-2025 20:00:00,21.194815,81.314770,CO,24,105,49
India,Bihar,Patna,"Muradpur, Patna - BSPCB",09-03-2025 20:00:00,25.619651,85.147382,PM10,151,500,316
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",09-03-2025 20:00:00,25.599486,85.113666,PM2.5,31,200,82
India,Bihar,Patna,"Samanpura, Patna - BSPCB",09-03-2025 20:00:00,25.596727,85.085624,PM10,83,500,236
India,Bihar,Patna,"Samanpura, Patna - BSPCB",09-03-2025 20:00:00,25.596727,85.085624,NH3,6,7,6
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",09-03-2025 20:00:00,25.366336,87.117468,PM10,73,151,113
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",09-03-2025 20:00:00,25.366336,87.117468,NO2,11,26,16
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",09-03-2025 20:00:00,25.366336,87.117468,SO2,12,20,16
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",09-03-2025 20:00:00,25.03280,85.41948,PM2.5,25,130,60
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",09-03-2025 20:00:00,21.237755,81.705301,PM10,48,124,89
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",09-03-2025 20:00:00,21.371751,81.664929,PM2.5,84,146,105
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",09-03-2025 20:00:00,22.06631475,83.33820077,SO2,6,23,10
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",09-03-2025 20:00:00,22.06631475,83.33820077,CO,34,69,42
India,Delhi,Delhi,"Alipur, Delhi - DPCC",09-03-2025 20:00:00,28.815329,77.153010,PM2.5,73,388,235
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",09-03-2025 20:00:00,28.647622,77.3158090,PM10,116,500,278
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",09-03-2025 20:00:00,22.348441,82.549611,NH3,1,3,1
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",09-03-2025 20:00:00,22.126650,83.483212,NH3,2,3,2
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",09-03-2025 20:00:00,22.1910172,83.5197009,OZONE,5,6,5
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",09-03-2025 20:00:00,21.258815,81.578979,PM10,43,161,96
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",09-03-2025 20:00:00,21.219665,81.630094,PM2.5,30,95,53
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",09-03-2025 20:00:00,21.219665,81.630094,NO2,66,147,101
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",09-03-2025 20:00:00,28.6811736,77.3025234,NO2,28,64,46
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",09-03-2025 20:00:00,28.6811736,77.3025234,NH3,9,11,10
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",09-03-2025 20:00:00,28.6811736,77.3025234,OZONE,13,56,40
India,Delhi,Delhi,"ITO, Delhi - CPCB",09-03-2025 20:00:00,28.628624,77.241060,PM10,81,246,164
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",09-03-2025 20:00:00,28.732820,77.170633,OZONE,1,173,114
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",09-03-2025 20:00:00,28.580280,77.233829,PM10,105,259,167
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",09-03-2025 20:00:00,28.580280,77.233829,NH3,7,9,8
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",09-03-2025 20:00:00,25.03280,85.41948,OZONE,31,36,35
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",09-03-2025 20:00:00,25.892357,86.590325,PM10,NA,NA,NA
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",09-03-2025 20:00:00,25.892357,86.590325,NH3,NA,NA,NA
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",09-03-2025 20:00:00,25.892357,86.590325,OZONE,NA,NA,NA
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",09-03-2025 20:00:00,25.859655,85.77944,NO2,1,2,1
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",09-03-2025 20:00:00,24.952822,84.002396,CO,50,54,53
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",09-03-2025 20:00:00,24.952822,84.002396,OZONE,1,16,7
India,Delhi,Delhi,"DTU, Delhi - CPCB",09-03-2025 20:00:00,28.7500499,77.1112615,PM10,103,412,194
India,Delhi,Delhi,"DTU, Delhi - CPCB",09-03-2025 20:00:00,28.7500499,77.1112615,NO2,38,80,48
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",09-03-2025 20:00:00,28.498571,77.264840,OZONE,5,141,125
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",09-03-2025 20:00:00,28.5710274,77.0719006,OZONE,4,115,92
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",09-03-2025 20:00:00,28.5627763,77.1180053,NO2,70,120,96
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",09-03-2025 20:00:00,28.647622,77.3158090,OZONE,4,46,33
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",09-03-2025 20:00:00,28.7256504,77.2011573,PM10,75,298,160
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",09-03-2025 20:00:00,28.656756,77.227234,PM10,99,422,227
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",09-03-2025 20:00:00,22.118125,83.140608,PM2.5,61,97,76
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",09-03-2025 20:00:00,21.613267,73.010555,PM10,65,205,100
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",09-03-2025 20:00:00,21.613267,73.010555,NO2,77,103,90
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",09-03-2025 20:00:00,23.163798,72.677768,PM2.5,NA,NA,NA
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",09-03-2025 20:00:00,23.163798,72.677768,PM10,NA,NA,NA
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",09-03-2025 20:00:00,23.243639,72.68994,NO2,17,137,74
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",09-03-2025 20:00:00,23.243639,72.68994,NH3,3,26,11
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",09-03-2025 20:00:00,23.243639,72.68994,CO,42,84,48
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",09-03-2025 20:00:00,23.243639,72.68994,OZONE,6,112,85
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",09-03-2025 20:00:00,23.221714,72.654328,PM2.5,39,134,86
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",09-03-2025 20:00:00,23.221714,72.654328,PM10,44,159,103
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",09-03-2025 20:00:00,23.221714,72.654328,NO2,24,25,25
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",09-03-2025 20:00:00,23.221714,72.654328,SO2,5,6,6
India,Gujarat,Surat,"Science Center, Surat - SMC",09-03-2025 20:00:00,21.170046,72.795405,PM10,18,500,290
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",09-03-2025 20:00:00,28.530785,77.271255,OZONE,5,168,135
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",09-03-2025 20:00:00,28.623763,77.287209,NO2,19,123,74
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",09-03-2025 20:00:00,28.623763,77.287209,NH3,4,7,6
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",09-03-2025 20:00:00,28.623763,77.287209,SO2,4,8,6
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",09-03-2025 20:00:00,28.674045,77.131023,PM10,112,400,187
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",09-03-2025 20:00:00,28.674045,77.131023,SO2,3,45,19
India,Delhi,Delhi,"Pusa, Delhi - DPCC",09-03-2025 20:00:00,28.639652,77.146275,SO2,14,28,20
India,Delhi,Delhi,"Pusa, Delhi - DPCC",09-03-2025 20:00:00,28.639652,77.146275,OZONE,1,46,32
India,Delhi,Delhi,"Pusa, Delhi - IMD",09-03-2025 20:00:00,28.636110,77.173332,PM2.5,NA,NA,NA
India,Delhi,Delhi,"Pusa, Delhi - IMD",09-03-2025 20:00:00,28.636110,77.173332,CO,26,61,39
India,Gujarat,Surat,"Science Center, Surat - SMC",09-03-2025 20:00:00,21.170046,72.795405,NO2,19,29,23
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",09-03-2025 20:00:00,22.969611,72.643500,NO2,32,84,54
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",09-03-2025 20:00:00,22.969611,72.643500,NH3,1,8,4
India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",09-03-2025 20:00:00,28.593883,76.270653,PM10,68,321,145
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",09-03-2025 20:00:00,28.376058,77.315741,CO,33,51,48
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",09-03-2025 20:00:00,28.4417,77.3217,PM10,114,142,130
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",09-03-2025 20:00:00,28.570173,76.933762,NH3,7,10,8
India,Delhi,Delhi,"Narela, Delhi - DPCC",09-03-2025 20:00:00,28.822836,77.101981,PM2.5,65,368,224
India,Delhi,Delhi,"Narela, Delhi - DPCC",09-03-2025 20:00:00,28.822836,77.101981,SO2,4,22,11
India,Delhi,Delhi,"Narela, Delhi - DPCC",09-03-2025 20:00:00,28.822836,77.101981,OZONE,7,59,49
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",09-03-2025 20:00:00,28.567890,77.250515,CO,7,117,53
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",09-03-2025 20:00:00,28.567890,77.250515,OZONE,2,185,125
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",09-03-2025 20:00:00,28.6573814,77.1585447,CO,20,119,34
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",09-03-2025 20:00:00,28.6573814,77.1585447,OZONE,9,146,91
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",09-03-2025 20:00:00,28.563262,77.186937,PM10,114,422,205
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",09-03-2025 20:00:00,28.563262,77.186937,OZONE,12,20,16
India,Delhi,Delhi,"Rohini, Delhi - DPCC",09-03-2025 20:00:00,28.732528,77.119920,PM2.5,83,358,259
India,Delhi,Delhi,"Rohini, Delhi - DPCC",09-03-2025 20:00:00,28.732528,77.119920,PM10,129,465,266
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",09-03-2025 20:00:00,28.6514781,77.1473105,PM2.5,88,351,224
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",09-03-2025 20:00:00,28.5504249,77.2159377,CO,36,123,56
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",09-03-2025 20:00:00,28.710508,77.249485,PM10,79,232,137
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",09-03-2025 20:00:00,28.4417,77.3217,CO,23,66,61
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",09-03-2025 20:00:00,28.4227,77.0667,PM2.5,99,346,207
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",09-03-2025 20:00:00,28.4227,77.0667,SO2,1,37,22
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",09-03-2025 20:00:00,28.4275,77.1465,NH3,8,27,20
